id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info,novedad
173_4,Vino lambrusco y espumoso,Vino blanco espumoso sabor melón frizzante Piccolo Giovanni,Botella 750 ml,"2,50 €",,https://prod-mercadona.imgix.net/images/8b4decfbffad3876c3f6110ce4a58cec.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c0046402688af23434b9868978cd42bc.jpg?fit=crop&h=600&w=600,"Vino blanco espumoso sabor melón frizzante Piccolo Giovanni, Botella, 750 Mililitros, 2,50€ por Unidad",False
156_1,Agua,Agua mineral grande Bronchales,Garrafa 6 L,"1,30 €",,https://prod-mercadona.imgix.net/images/66cc0d02f8e7c1ae6820ce725f05e80d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2d815f65ac5225b7a5b187c70c712ca1.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bronchales, Garrafa, 6 Litros, 1,30€ por Unidad",False
156_2,Agua,Agua mineral grande Bronchales,"6 botellas x 1,5 L","2,34 €",,https://prod-mercadona.imgix.net/images/e4215d66bb098663185fe46567197389.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1de5643c1343b6535694f4541a13d44d.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bronchales, 6 botellas x 1,5 Litros, 2,34€ por Pack",False
156_3,Agua,Agua mineral grande Bronchales,"Botella 1,5 L","0,39 €",,https://prod-mercadona.imgix.net/images/4926e01c3b840a50863dc57ce3281adb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/dacfd45aa785aa7306bcf7dfbda8dd1d.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bronchales, Botella, 1,5 Litros, 0,39€ por Unidad",False
156_4,Agua,Agua mineral mediana Bronchales,6 botellas x 1 L,"3,00 €",,https://prod-mercadona.imgix.net/images/e8656118e76ffd7da9c3621b0ccde1cf.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/44cc3ea0342e4b19cd8e1c5c39f7b41b.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Bronchales, 6 botellas x 1 Litro, 3,00€ por Pack",False
156_5,Agua,Agua mineral mediana Bronchales,Botella 1 L,"0,50 €",,https://prod-mercadona.imgix.net/images/b84193c32e308213d3c34e6aacd6175a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/037c1562d9d29c9395b504043735e099.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Bronchales, Botella, 1 Litro, 0,50€ por Unidad",False
156_6,Agua,Agua mineral pequeña Bronchales,6 botellas x 500 ml,"1,74 €",,https://prod-mercadona.imgix.net/images/66234e086c5a0ce9a65dedf3c18213bd.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3260a7b30cf3532968db79f06197ddaa.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales, 6 botellas x 500 Mililitros, 1,74€ por Pack",False
156_7,Agua,Agua mineral pequeña Bronchales,Botella 500 ml,"0,29 €",,https://prod-mercadona.imgix.net/images/2c9d5d39deb1fa6e76a58567c921a4bb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cc176d03eec79c2f5ba85fa407b07e11.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales, Botella, 500 Mililitros, 0,29€ por Unidad",False
156_8,Agua,Agua mineral pequeña Bronchales tapón infantil,6 botellas x 330 ml,"2,40 €",,https://prod-mercadona.imgix.net/images/1033476dcb19f4960a304484ef52eaf4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/db4ba44ce94414540d0435014787ac56.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales tapón infantil, 6 botellas x 330 Mililitros, 2,40€ por Pack",False
156_9,Agua,Agua mineral pequeña Bronchales tapón infantil,Botella 330 ml,"0,40 €",,https://prod-mercadona.imgix.net/images/36203c5bd5c7a1c8967d67220f12b7cf.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/beb83bb8f88c32645417339f52c3fe78.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales tapón infantil, Botella, 330 Mililitros, 0,40€ por Unidad",False
156_10,Agua,Agua mineral grande Cortes,Garrafa 8 L,"0,95 €",,https://prod-mercadona.imgix.net/images/a56c2febe9cc111eea5a2ac8e8a4ac5e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2283a74f0480462e8ac347bad14de1d0.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, Garrafa, 8 Litros, 0,95€ por Unidad",False
156_11,Agua,Agua mineral grande Cortes,Garrafa 6 L,"0,82 €",,https://prod-mercadona.imgix.net/images/a72bb89c357e569acc293f5081136206.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2c82d3ca446a721e79bf12191d8725f7.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, Garrafa, 6 Litros, 0,82€ por Unidad",False
156_12,Agua,Agua mineral grande Cortes,"6 botellas x 1,5 L","1,62 €",,https://prod-mercadona.imgix.net/images/9553aa28a65f256497fbe2fd4534b828.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cc920e87a95fee978eaee8131ad2c760.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, 6 botellas x 1,5 Litros, 1,62€ por Pack",False
156_13,Agua,Agua mineral grande Cortes,"Botella 1,5 L","0,27 €",,https://prod-mercadona.imgix.net/images/51c9dca7a30087f81fb22a586431fc3e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/242478552b7a189d5c4cd4f0ebaa48bd.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, Botella, 1,5 Litros, 0,27€ por Unidad",False
156_14,Agua,Agua mineral mediana Cortes,6 botellas x 1 L,"2,40 €",,https://prod-mercadona.imgix.net/images/d3c27c809d17bdd7b014dad7367586d6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/df254fc18ade2cfb9c923e3c69c5fea3.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Cortes, 6 botellas x 1 Litro, 2,40€ por Pack",False
156_15,Agua,Agua mineral mediana Cortes,Botella 1 L,"0,40 €",,https://prod-mercadona.imgix.net/images/468945dc5102117fa2a40fdc02d434ca.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/378418d2308c32d2498a13e119d28dab.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Cortes, Botella, 1 Litro, 0,40€ por Unidad",False
156_16,Agua,Agua mineral pequeña Cortes,6 botellas x 500 ml,"1,56 €",,https://prod-mercadona.imgix.net/images/f6452a5de8aabeeae0f8fe4af9816641.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6f6d032bf7f3d89b825ede9fa176a858.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes, 6 botellas x 500 Mililitros, 1,56€ por Pack",False
156_17,Agua,Agua mineral pequeña Cortes,Botella 500 ml,"0,26 €",,https://prod-mercadona.imgix.net/images/9f07309af1a7f31d233402a7b51a7d14.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6f6d032bf7f3d89b825ede9fa176a858.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes, Botella, 500 Mililitros, 0,26€ por Unidad",False
156_18,Agua,Agua mineral pequeña Cortes tapón infantil,6 botellas x 330 ml,"1,68 €",,https://prod-mercadona.imgix.net/images/e65cf015ada93a1e51ee3eb8f12ad33f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/661a727681ad565dc392ec05dc90fbf3.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes tapón infantil, 6 botellas x 330 Mililitros, 1,68€ por Pack",False
156_19,Agua,Agua mineral pequeña Cortes tapón infantil,Botella 330 ml,"0,28 €",,https://prod-mercadona.imgix.net/images/b9885754ca6f68047da9afd69bac28c7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/116201b4f076de3173b0477e26890881.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes tapón infantil, Botella, 330 Mililitros, 0,28€ por Unidad",False
156_20,Agua,Agua mineral grande Bezoya,"6 botellas x 1,5 L","4,50 €","4,14 €",https://prod-mercadona.imgix.net/images/2af69bfbbbb9b2279a1200f3ca67c6d4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/143521cc348e3ee6acfb25cafec32ebf.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bezoya, 6 botellas x 1,5 Litros, Precio anterior: 4,50€ por Pack, Precio actual: 4,14€ por Pack",False
156_21,Agua,Agua mineral grande Bezoya,"Botella 1,5 L","0,75 €","0,69 €",https://prod-mercadona.imgix.net/images/8938d3a305c7e81970a0bb5d89e27dba.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/29350fc9ac3568c751a0a9a0b0239a2c.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bezoya, Botella, 1,5 Litros, Precio anterior: 0,75€ por Unidad, Precio actual: 0,69€ por Unidad",False
156_22,Agua,Agua mineral grande Nestlé Aquarel,"6 botellas x 1,5 L","3,84 €",,https://prod-mercadona.imgix.net/images/1245dfad261749ffd57788d4eb837ef1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/34be9e83382b48631a8eacdd89290415.jpg?fit=crop&h=600&w=600,"Agua mineral grande Nestlé Aquarel, 6 botellas x 1,5 Litros, 3,84€ por Pack",False
156_23,Agua,Agua mineral grande Nestlé Aquarel,"Botella 1,5 L","0,64 €",,https://prod-mercadona.imgix.net/images/271842cd61ddc0fc2672b2f27411ae55.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/90a90e6391042b62ba1eb53e57ae37f9.jpg?fit=crop&h=600&w=600,"Agua mineral grande Nestlé Aquarel, Botella, 1,5 Litros, 0,64€ por Unidad",False
156_24,Agua,Agua mineral grande Font Vella,"6 botellas x 1,5 L","4,32 €",,https://prod-mercadona.imgix.net/images/ea42298110c6953182756caa154348b4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/28a031ec4e90e3ebd7c413c6cd4991d4.jpg?fit=crop&h=600&w=600,"Agua mineral grande Font Vella, 6 botellas x 1,5 Litros, 4,32€ por Pack",False
156_25,Agua,Agua mineral grande Font Vella,"Botella 1,5 L","0,75 €",,https://prod-mercadona.imgix.net/images/9c28621712d73b984302a64676d7c06f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/93f9a5109eab07d071e5f74f11c41597.jpg?fit=crop&h=600&w=600,"Agua mineral grande Font Vella, Botella, 1,5 Litros, 0,75€ por Unidad",False
156_26,Agua,Agua mineral grande Solán de Cabras,"6 botellas x 1,5 L","5,34 €",,https://prod-mercadona.imgix.net/images/f4fec39a0a59025b5b6713eeb2f248a2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0c81dd99da6dc6a4209446598bdfcfb8.jpg?fit=crop&h=600&w=600,"Agua mineral grande Solán de Cabras, 6 botellas x 1,5 Litros, 5,34€ por Pack",False
156_27,Agua,Agua mineral grande Solán de Cabras,"Botella 1,5 L","0,89 €",,https://prod-mercadona.imgix.net/images/f5a0f1d91e8b4be9323cd0fcbba32198.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b616cc099abf8749b219785a7defe3ab.jpg?fit=crop&h=600&w=600,"Agua mineral grande Solán de Cabras, Botella, 1,5 Litros, 0,89€ por Unidad",False
156_28,Agua,Agua mineral grande Lanjarón,"6 botellas x 1,5 L","4,20 €",,https://prod-mercadona.imgix.net/images/db8f44b5ad9a3338c89e35bf66f02c98.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/640c2c98f54675f7b75b932936906f31.jpg?fit=crop&h=600&w=600,"Agua mineral grande Lanjarón, 6 botellas x 1,5 Litros, 4,20€ por Pack",False
156_29,Agua,Agua mineral grande Lanjarón,"Botella 1,5 L","0,73 €",,https://prod-mercadona.imgix.net/images/db845275ca4df13a54a62375e7249ed5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fc2c7e2358f4251813b5652590abcbf8.jpg?fit=crop&h=600&w=600,"Agua mineral grande Lanjarón, Botella, 1,5 Litros, 0,73€ por Unidad",False
156_30,Agua,Agua de coco Hacendado 100% natural,Brick 1 L,"2,60 €",,https://prod-mercadona.imgix.net/images/c36335b1c5009321b8c4c017d7b0ee47.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1d80ff12b45b5ff955359a166953c373.jpg?fit=crop&h=600&w=600,"Agua de coco Hacendado 100% natural, Brick, 1 Litro, 2,60€ por Unidad",False
156_31,Agua,Agua de coco Hacendado 100%,Brick 330 ml,"1,35 €",,https://prod-mercadona.imgix.net/images/2f6e7233004720f9095d0d7e77337e49.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4fd1902e25bab3c4650c569f9fd530fa.jpg?fit=crop&h=600&w=600,"Agua de coco Hacendado 100%, Brick, 330 Mililitros, 1,35€ por Unidad",False
156_32,Agua,Agua mineral con gas grande Vichy Catalan,Botella 1 L,"1,55 €",,https://prod-mercadona.imgix.net/images/7bd8166f83035d60e61a997fe40ee7be.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/369645723093ace6fcb21edb74e8aa20.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Vichy Catalan, Botella, 1 Litro, 1,55€ por Unidad",False
156_33,Agua,Agua mineral con gas pequeña Vichy Catalan,6 botellas x 300 ml,"6,15 €",,https://prod-mercadona.imgix.net/images/e3a005d4a975650af9c856bc99cce6d6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8c4dea3b633c4e7bb8420699e0224fbe.jpg?fit=crop&h=600&w=600,"Agua mineral con gas pequeña Vichy Catalan, 6 botellas x 300 Mililitros, 6,15€ por Pack",False
156_34,Agua,Agua mineral con gas grande Cortes,"6 botellas x 1,5 L","2,70 €",,https://prod-mercadona.imgix.net/images/fa7dcf7dc5c26c68c38732434a265307.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/67587a08514fa48037745cc00706d528.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Cortes, 6 botellas x 1,5 Litros, 2,70€ por Pack",False
156_35,Agua,Agua mineral con gas grande Cortes,"Botella 1,5 L","0,45 €",,https://prod-mercadona.imgix.net/images/09ff1db3ce9ea9690b050a7786c8cc22.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fbcad0b8195ff54c6eec6c35f41beee0.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Cortes, Botella, 1,5 Litros, 0,45€ por Unidad",False
156_36,Agua,Agua mineral con gas pequeña Cortes,6 botellas x 500 ml,"1,74 €",,https://prod-mercadona.imgix.net/images/4dd3f64de88fee2d152b0810070fff6b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/808dfd9663f83666eda5151e1e6fbcb2.jpg?fit=crop&h=600&w=600,"Agua mineral con gas pequeña Cortes, 6 botellas x 500 Mililitros, 1,74€ por Pack",False
156_37,Agua,Agua mineral con gas pequeña Cortes,Botella 500 ml,"0,29 €",,https://prod-mercadona.imgix.net/images/6ee91acbd50882e4ef4fbadff408c70a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3fb8c94015d96b1c2bd8ef4d6ae62c88.jpg?fit=crop&h=600&w=600,"Agua mineral con gas pequeña Cortes, Botella, 500 Mililitros, 0,29€ por Unidad",False
156_38,Agua,Agua mineral con gas grande San Pellegrino,6 botellas x 1 L,"8,34 €",,https://prod-mercadona.imgix.net/images/bbe790c4adbbacce30a3c02205ac6f69.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e0003ee917b039bf9a637dd9809aecf0.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande San Pellegrino, 6 botellas x 1 Litro, 8,34€ por Pack",False
156_39,Agua,Agua mineral con gas grande San Pellegrino,Botella 1 L,"1,39 €",,https://prod-mercadona.imgix.net/images/e8c3b53ceea5699ad8387f0c531c6a7e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0b33af69c6bddf742ca6bc8c4a480c42.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande San Pellegrino, Botella, 1 Litro, 1,39€ por Unidad",False
156_40,Agua,Agua de soda con sifón La Casa,"Botella 1,5 L","1,60 €",,https://prod-mercadona.imgix.net/images/ac1b9011a5c536c91fd9e2a5a0af0355.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e58b72932069a7b27c74f922762b8f26.jpg?fit=crop&h=600&w=600,"Agua de soda con sifón La Casa, Botella, 1,5 Litros, 1,60€ por Unidad",False
156_41,Agua,Agua mineral con gas grande Fonter,6 botellas x 1 L,"6,84 €",,https://prod-mercadona.imgix.net/images/a66a11cc28548cecaf9f2cdc0146f7af.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1300465908f48690e94f8d3cd1b3c50c.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Fonter, 6 botellas x 1 Litro, 6,84€ por Pack",False
156_42,Agua,Agua mineral con gas grande Fonter,Botella 1 L,"1,14 €",,https://prod-mercadona.imgix.net/images/b94b3aaca7658e8973d1b6a9f7adcfd4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/562e111c58a36b861390ce3fa685b99d.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Fonter, Botella, 1 Litro, 1,14€ por Unidad",False
156_43,Agua,Gaseosa Hacendado grande,"Botella 1,5 L","0,55 €",,https://prod-mercadona.imgix.net/images/af053b1c60e1e737c797d2e5bd096a58.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/59235c6e74d3512663c9400432a7123e.jpg?fit=crop&h=600&w=600,"Gaseosa Hacendado grande, Botella, 1,5 Litros, 0,55€ por Unidad",False
156_44,Agua,Gaseosa Hacendado pequeña,6 botellas x 500 ml,"2,04 €",,https://prod-mercadona.imgix.net/images/bddfe97a611cc3ed02ee9be4dbd801db.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2eaf5ab19ec165be450edf7d0d15c37c.jpg?fit=crop&h=600&w=600,"Gaseosa Hacendado pequeña, 6 botellas x 500 Mililitros, 2,04€ por Pack",False
156_45,Agua,Gaseosa Hacendado pequeña,Botella 500 ml,"0,34 €",,https://prod-mercadona.imgix.net/images/46a15a46fde60b26d8c637e38b6abb5b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8ffbc846bdd037b89e266ffeff61f98a.jpg?fit=crop&h=600&w=600,"Gaseosa Hacendado pequeña, Botella, 500 Mililitros, 0,34€ por Unidad",False
156_46,Agua,Gaseosa La Casera grande,"2 botellas x 1,5 L","2,55 €","1,92 €",https://prod-mercadona.imgix.net/images/afadc927c358da882f80347e3a0ab126.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4898cf79fbca17a7a820876bf4c0f48b.jpg?fit=crop&h=600&w=600,"Gaseosa La Casera grande, 2 botellas x 1,5 Litros, Precio anterior: 2,55€ por Pack, Precio actual: 1,92€ por Pack",False
156_47,Agua,Gaseosa La Casera grande,"Botella 1,5 L","1,29 €","1,00 €",https://prod-mercadona.imgix.net/images/6bb8bb37bdf8b41d19a11c0bc52ead8f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4898cf79fbca17a7a820876bf4c0f48b.jpg?fit=crop&h=600&w=600,"Gaseosa La Casera grande, Botella, 1,5 Litros, Precio anterior: 1,29€ por Unidad, Precio actual: 1,00€ por Unidad",False
170_1,Vino blanco,Vino blanco Casón Histórico,Brick 1 L,"1,00 €",,https://prod-mercadona.imgix.net/images/cba9111659578a10cba501895fc1280a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ba781879d8093f7bb58054209d408e82.jpg?fit=crop&h=600&w=600,"Vino blanco Casón Histórico, Brick, 1 Litro, 1,00€ por Unidad",False
170_2,Vino blanco,Vino blanco Don Simón chardonnay airén,3 mini bricks x 250 ml,"1,75 €",,https://prod-mercadona.imgix.net/images/c3563abcaf9d617378fde7c4b41db972.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6ba0a0c494df4d139fea022276dd3b07.jpg?fit=crop&h=600&w=600,"Vino blanco Don Simón chardonnay airén, 3 mini bricks x 250 Mililitros, 1,75€ por Pack",False
170_3,Vino blanco,Vino blanco Don Simón,Brick 1 L,"1,75 €",,https://prod-mercadona.imgix.net/images/b8af2033139edf4fa58547b2a9fadee4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/5f6dc98569b55b8ad385822578c66866.jpg?fit=crop&h=600&w=600,"Vino blanco Don Simón, Brick, 1 Litro, 1,75€ por Unidad",False
170_4,Vino blanco,Vino blanco Marina Alta DO Alicante,Botella 750 ml,"4,95 €",,https://prod-mercadona.imgix.net/images/45e33c3e646efd9f938ba1e3fb0a9c33.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b410d98fd08a3e243ce177cfe0b11c8d.jpg?fit=crop&h=600&w=600,"Vino blanco Marina Alta DO Alicante, Botella, 750 Mililitros, 4,95€ por Unidad",False
170_5,Vino blanco,Vino blanco Airén Sauvignon Blanc Fidencio DO La Mancha,Botella 750 ml,"1,45 €",,https://prod-mercadona.imgix.net/images/631a22a930bc6bc636b329841379aae8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/60ae26ab9951e43e04743c7fe60056ad.jpg?fit=crop&h=600&w=600,"Vino blanco Airén Sauvignon Blanc Fidencio DO La Mancha, Botella, 750 Mililitros, 1,45€ por Unidad",False
170_6,Vino blanco,Vino blanco El Coto DO Rioja,Botella 750 ml,"4,25 €",,https://prod-mercadona.imgix.net/images/02fb50f829fce172ee5bf6e90c13db47.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b75f3446cb80813ab844f6f2d112aa9b.jpg?fit=crop&h=600&w=600,"Vino blanco El Coto DO Rioja, Botella, 750 Mililitros, 4,25€ por Unidad",False
170_7,Vino blanco,Vino blanco albariño Pazo de Orantes DO Rías Baixas,Botella 750 ml,"5,70 €",,https://prod-mercadona.imgix.net/images/faaa9c19044a62b2b4822a98ba8111e5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/25937e94e5125df92a6c735bc0f31165.jpg?fit=crop&h=600&w=600,"Vino blanco albariño Pazo de Orantes DO Rías Baixas, Botella, 750 Mililitros, 5,70€ por Unidad",False
170_8,Vino blanco,Vino blanco dulce Finca La Malcriada DO Valencia,Botella 750 ml,"2,65 €",,https://prod-mercadona.imgix.net/images/dd1e07aa1e04d0f1507ed64d50c5ecfa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fdeca7e7352c7262ad2d615d5f2feb39.jpg?fit=crop&h=600&w=600,"Vino blanco dulce Finca La Malcriada DO Valencia, Botella, 750 Mililitros, 2,65€ por Unidad",False
170_9,Vino blanco,Vino blanco Chardonnay Atardecer DO Somontano,Botella 750 ml,"3,60 €",,https://prod-mercadona.imgix.net/images/df7832fa0e148731a08e10be0d007c6a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9bd65f1907c9281c918f20f349d7be4a.jpg?fit=crop&h=600&w=600,"Vino blanco Chardonnay Atardecer DO Somontano, Botella, 750 Mililitros, 3,60€ por Unidad",False
170_10,Vino blanco,Vino blanco Chardonnay Barril Nº7,Botella 750 ml,"7,50 €",,https://prod-mercadona.imgix.net/images/8e900548d5c69e56a5c68304c25ce8cb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fdaa690bdac55fc2a3438bd6525a0704.jpg?fit=crop&h=600&w=600,"Vino blanco Chardonnay Barril Nº7, Botella, 750 Mililitros, 7,50€ por Unidad",False
170_11,Vino blanco,Vino blanco Chardonnay Mar de Uvas,Botella 750 ml,"2,50 €",,https://prod-mercadona.imgix.net/images/f1e59246877a78d155fa552e54a07cf4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/968ae1c33f04bd67e092c13cfb3fd227.jpg?fit=crop&h=600&w=600,"Vino blanco Chardonnay Mar de Uvas, Botella, 750 Mililitros, 2,50€ por Unidad",False
170_12,Vino blanco,Vino blanco verdejo Arribeño DO Rueda,Botella 750 ml,"2,45 €",,https://prod-mercadona.imgix.net/images/80e2ed686b3449eae029599bcc723d89.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b922c2706e382dc82074017332509628.jpg?fit=crop&h=600&w=600,"Vino blanco verdejo Arribeño DO Rueda, Botella, 750 Mililitros, 2,45€ por Unidad",False
170_13,Vino blanco,Vino blanco verdejo Abadía Mantrús DO Rueda,Botella 750 ml,"2,85 €",,https://prod-mercadona.imgix.net/images/1525814efeabf5368b8a64e666b53e5c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/df3f96c5b5eef4000d55ad4e56983b73.jpg?fit=crop&h=600&w=600,"Vino blanco verdejo Abadía Mantrús DO Rueda, Botella, 750 Mililitros, 2,85€ por Unidad",False
170_14,Vino blanco,Vino blanco verdejo Condado de Teón DO Rueda,Botella 750 ml,"3,90 €",,https://prod-mercadona.imgix.net/images/8d6f75e792c3eba83c20f23f837819cd.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ae3755a955c61f3d87a0c972249a1588.jpg?fit=crop&h=600&w=600,"Vino blanco verdejo Condado de Teón DO Rueda, Botella, 750 Mililitros, 3,90€ por Unidad",False
170_15,Vino blanco,Vino blanco suave y afrutado El Pescaito,Botella 750 ml,"2,10 €",,https://prod-mercadona.imgix.net/images/65da3349f5f9dff75eb3d35567f1efa0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d634519f32c8062ea87ff904dfc5f324.jpg?fit=crop&h=600&w=600,"Vino blanco suave y afrutado El Pescaito, Botella, 750 Mililitros, 2,10€ por Unidad",False
170_16,Vino blanco,Vino blanco semidulce Diamante DO Rioja,Botella 750 ml,"4,75 €",,https://prod-mercadona.imgix.net/images/6616e1bcb7a79a176769d97e73350a0c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/387b172b648f15aac8cb5eec2370f28f.jpg?fit=crop&h=600&w=600,"Vino blanco semidulce Diamante DO Rioja, Botella, 750 Mililitros, 4,75€ por Unidad",False
170_17,Vino blanco,Mistela dulce de moscatel Mig Segle DO Valencia,Botella 750 ml,"3,60 €",,https://prod-mercadona.imgix.net/images/70f5e9f92f6cebc023bd8736d5a19a4d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/117bdf7a5468aa68b6f4002d1f7ab8df.jpg?fit=crop&h=600&w=600,"Mistela dulce de moscatel Mig Segle DO Valencia, Botella, 750 Mililitros, 3,60€ por Unidad",False
170_18,Vino blanco,Mosto tinto Casón Histórico,"Botella 1,5 L","2,10 €",,https://prod-mercadona.imgix.net/images/97ec1377c633e9d065945a69bb4186c7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/468cf7db274689685ad24aff319cab4a.jpg?fit=crop&h=600&w=600,"Mosto tinto Casón Histórico, Botella, 1,5 Litros, 2,10€ por Unidad",False
