id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url
1770,Café molido y en grano,Café molido mezcla fuerte Hacendado,Paquete 250 g,"2,35 €",,https://prod-mercadona.imgix.net/images/d6dcf504efde3580dd42fcd49ee3b7b6.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/ba6fb1365ac5c0ace314045eec0cb69c.jpg?fit=crop&h=600&w=600
1771,Café molido y en grano,Café molido natural fuerte Hacendado,Paquete 500 g,"4,35 €",,https://prod-mercadona.imgix.net/images/9674c07528c9b49a2aaeae8a6ff40c6c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/7a0f7deeb764b6d80ffcc54fc0c03545.jpg?fit=crop&h=600&w=600
1772,Café molido y en grano,Café molido natural fuerte Hacendado,Paquete 250 g,"2,20 €",,https://prod-mercadona.imgix.net/images/453ffbc68166e2142311cc1d5f5d4005.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6d7703e53a7b84089369b0ee0eee3cc6.jpg?fit=crop&h=600&w=600
1773,Café molido y en grano,Café molido descafeinado natural Hacendado,Paquete 500 g,"4,95 €",,https://prod-mercadona.imgix.net/images/2150d639cf9f7d3e329725ebac691342.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/f0207938743c9a5ecda8871e9bbcff6e.jpg?fit=crop&h=600&w=600
1774,Café molido y en grano,Café molido descafeinado natural Hacendado,Paquete 250 g,"2,55 €",,https://prod-mercadona.imgix.net/images/2173264bbc5edc0cd4ac182cad6ab809.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/29c4504f69e1b9bd55b3ecb7c10f56da.jpg?fit=crop&h=600&w=600
1775,Café molido y en grano,Café molido descafeinado mezcla Hacendado,Paquete 500 g,"4,95 €",,https://prod-mercadona.imgix.net/images/9c02e2fa84ba47bdb039d124d446402f.jpg?fit=crop&h=300&w=300,
1776,Café molido y en grano,Café molido descafeinado mezcla Hacendado,Paquete 250 g,"2,55 €",,https://prod-mercadona.imgix.net/images/157f1d88be572c4d040a754c01651c53.jpg?fit=crop&h=300&w=300,
1777,Café molido y en grano,Café molido natural Hacendado Espresso,Paquete 250 g,"3,10 €",,https://prod-mercadona.imgix.net/images/63b870064b00ff5968c914df3c567628.jpg?fit=crop&h=300&w=300,
1778,Café molido y en grano,Café molido mezcla Hacendado Espresso,Paquete 250 g,"3,10 €",,https://prod-mercadona.imgix.net/images/06dec02c94ebb527d25203a5cfb540dd.jpg?fit=crop&h=300&w=300,
1779,Café molido y en grano,Café molido Colombia Hacendado,Paquete 250 g,"3,50 €",,https://prod-mercadona.imgix.net/images/d218be078fc9e16de47cfebaba8426e4.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/218c36334e50cc3e822353ef190801f6.jpg?fit=crop&h=300&w=300
1780,Café molido y en grano,Café molido descafeinado Hacendado Espresso,Paquete 250 g,"3,50 €",,https://prod-mercadona.imgix.net/images/cef2dc242c695768ec2d5f41b167a404.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/b2b6d473982d1be6672d34edc0caaf3e.jpg?fit=crop&h=600&w=600
1781,Café molido y en grano,Café molido mezcla Marcilla crème express,Caja 250 g,"4,95 €",,https://prod-mercadona.imgix.net/images/4cd907914e980e53265e3a44a49a0379.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8f4afefd23cbcea2032fc2aaa1f76916.jpg?fit=crop&h=600&w=600
1782,Café molido y en grano,Café molido mezcla Marcilla gran aroma,Caja 250 g,"4,80 €",,https://prod-mercadona.imgix.net/images/8564b08804f19c10f0306b815f5ef30b.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/50a990672c31a0d29fc9a4b164f8a47c.jpg?fit=crop&h=600&w=600
1783,Café molido y en grano,Café molido mezcla intensa La Estrella,Paquete 250 g,"3,75 €",,https://prod-mercadona.imgix.net/images/5658fbfe60252b2b2b48a1321d6b8e37.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/1b10fbfcedb125ef2413f6c0b5a1bd25.jpg?fit=crop&h=600&w=600
1784,Café molido y en grano,Café en grano natural Hacendado,Paquete 1 kg,"10,45 €",,https://prod-mercadona.imgix.net/images/1e3fb2b6e82f4d20cd99377d9fa85eda.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/f4811788f5821401e3a644df9aa7bea7.jpg?fit=crop&h=600&w=600
1785,Café molido y en grano,Café en grano mezcla fuerte Hacendado,Paquete 1 kg,"10,45 €",,https://prod-mercadona.imgix.net/images/a9ffe73bc07c16bf77cbdb6fc596a7f1.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/552ea1c75a64ee11ea87a62f7529a4da.jpg?fit=crop&h=600&w=600
1786,Café molido y en grano,Café en grano Hacendado descafeinado natural,Paquete 1 kg,"10,95 €",,https://prod-mercadona.imgix.net/images/9ff3c89451e6f63fd515fc1642c430b6.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8ef54e2f7ac519d9d0ebe0cf3094ab80.jpg?fit=crop&h=600&w=600
1787,Café molido y en grano,Café en grano extra fuerte Hacendado,Paquete 1 kg,"9,80 €",,https://prod-mercadona.imgix.net/images/58caa367ef94fca3b3a72b5d823f4990.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/bd412904715a081b7bbe9dc5b56c8659.jpg?fit=crop&h=300&w=300
1788,Café soluble y otras bebidas,Café soluble Classic Hacendado,Bote 200 g,"3,95 €",,https://prod-mercadona.imgix.net/images/e344726a7521b54735e68a88f002ead4.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/3dc8850b5f42f470d1bf123dc7a428d0.jpg?fit=crop&h=300&w=300
1789,Café soluble y otras bebidas,Café soluble Classic Hacendado,Bote 100 g,"2,60 €",,https://prod-mercadona.imgix.net/images/167de6bbc7936d72b125710ba70b0be2.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/194e213144faa839097aa54724bd25c6.jpg?fit=crop&h=600&w=600
1790,Café soluble y otras bebidas,Café soluble Classic Hacendado en sobres,Caja 10 sobres (20 g),"1,10 €",,https://prod-mercadona.imgix.net/images/67bf301f50db0aa875e37f57394510fb.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/cc6fa224a7ff009d860c714feeec59ef.jpg?fit=crop&h=300&w=300
1791,Café soluble y otras bebidas,Café soluble natural Nescafé classic,Tarro 200 g,"7,85 €",,https://prod-mercadona.imgix.net/images/1092697a7d95d5360d9457eec7010a98.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/469cc3928230ab9354111dd63272d03c.jpg?fit=crop&h=300&w=300
1792,Café soluble y otras bebidas,Café soluble natural Nescafé classic,Tarro 100 g,"4,95 €",,https://prod-mercadona.imgix.net/images/011c52bd2a29733bceb91d6e3fe4bf2b.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/da98e3fb7e0ca24a86fe5b1d49b71370.jpg?fit=crop&h=300&w=300
1793,Café soluble y otras bebidas,Café soluble descafeinado Hacendado,Bote 200 g,"4,25 €",,https://prod-mercadona.imgix.net/images/2ed0ec1badebdab8ca1aafeba286b697.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/c63a7dd7cfd7418c6cf76f95b9cd9382.jpg?fit=crop&h=600&w=600
1794,Café soluble y otras bebidas,Café soluble descafeinado Hacendado,Bote 100 g,"2,80 €",,https://prod-mercadona.imgix.net/images/bd81f9beab36f96ad3895bd8dc03e578.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/46ca8724a4967c2b4827fe8bf7ebbf87.jpg?fit=crop&h=600&w=600
1795,Café soluble y otras bebidas,Café soluble en sobres descafeinado Hacendado,Caja 10 sobres (20 g),"1,20 €",,https://prod-mercadona.imgix.net/images/6e59b595cb3dc7c987a9e04d64e3be69.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/4929d323ef7f777d1248d5f1808bd13a.jpg?fit=crop&h=600&w=600
1796,Café soluble y otras bebidas,Café soluble descafeinado Nescafé classic,Tarro 200 g,"7,85 €",,https://prod-mercadona.imgix.net/images/d6ab95fc1d0ab8c3b93c261fe01944e0.jpg?fit=crop&h=300&w=300,
1797,Café soluble y otras bebidas,Café soluble descafeinado Nescafé classic,Tarro 100 g,"4,95 €",,https://prod-mercadona.imgix.net/images/ffc10c12c9056eec9ef67db794bbba7a.jpg?fit=crop&h=300&w=300,
1798,Café soluble y otras bebidas,Café soluble Espresso Creme Hacendado,Bote 80 g,"2,90 €",,https://prod-mercadona.imgix.net/images/7c3c338cf99e554e00ce30e34567f28f.jpg?fit=crop&h=300&w=300,
1799,Café soluble y otras bebidas,Café soluble cappuccino Hacendado,Bote 250 g,"2,75 €",,https://prod-mercadona.imgix.net/images/56a5cbc9d6095c6d7530b9e4d50bd906.jpg?fit=crop&h=300&w=300,
1800,Café soluble y otras bebidas,Café soluble cappuccino caramelo Hacendado,Bote 250 g,"3,00 €",,https://prod-mercadona.imgix.net/images/db82323b63111aa2b0a60b8d7041a8ec.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/dfc0119977a8acadbd42a60d733bc19f.jpg?fit=crop&h=300&w=300
1801,Café soluble y otras bebidas,Café soluble Selection Hacendado,Bote 100 g,"3,90 €",,https://prod-mercadona.imgix.net/images/4d6dea2c9d2953ab0677b12fb10eeaa3.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/73df5224f859642d385d42d4734e7bf4.jpg?fit=crop&h=600&w=600
1802,Café soluble y otras bebidas,Café con leche cappuccino Hacendado,Vaso 250 ml,"0,85 €",,https://prod-mercadona.imgix.net/images/f71077f44842e60a701a74c15a390d44.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/2df8e8d5beda7c0a1d2ee14e46b62956.jpg?fit=crop&h=600&w=600
1803,Café soluble y otras bebidas,Café con leche light sin lactosa Hacendado,Vaso 250 ml,"0,85 €",,https://prod-mercadona.imgix.net/images/5fe468972fe8cc7a33506cba2b436946.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/125d837b978bad0e16db4b1a4cf502f1.jpg?fit=crop&h=600&w=600
1804,Café soluble y otras bebidas,Café con leche espresso Hacendado,Vaso 250 ml,"0,85 €",,https://prod-mercadona.imgix.net/images/fbace2711111518e9ab7a3c54ad58656.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/f627fad742413dddca3a2a866dd87ea5.jpg?fit=crop&h=600&w=600
1805,Café soluble y otras bebidas,Café con leche descafeinado Hacendado,Vaso 250 ml,"0,85 €",,https://prod-mercadona.imgix.net/images/83a4f4b01c38d63142b2646afe4e1fa7.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/270078038cfa058891b0fc42494d9f09.jpg?fit=crop&h=300&w=300
1806,Café soluble y otras bebidas,Crema de leche para café Campina,Paquete 20 ud. (200 ml),"1,30 €",,https://prod-mercadona.imgix.net/images/d60fe3bcdd22baf485111a85653587d3.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/861cd0147fac7ca7886a5ec4483d4968.jpg?fit=crop&h=300&w=300
1807,Café soluble y otras bebidas,Cereales solubles con achicoria Hacendado,Bote 150 g,"2,15 €",,https://prod-mercadona.imgix.net/images/196406a5c892ae3b99ffbc8c56b3e202.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/a31fa76c7ed4a5309c043e9b40650d25.jpg?fit=crop&h=600&w=600
1808,Café soluble y otras bebidas,Filtros de café para cafeteras tamaño 2 y 4 Bosque Verde,Caja 100 ud.,"1,95 €",,https://prod-mercadona.imgix.net/images/b91e713f26b09a19383a915938d9833c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/da290b90d2de5fd1ff71f73ea2d4d769.jpg?fit=crop&h=600&w=600
1809,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik,Paquete 1 kg,"6,95 €",,https://prod-mercadona.imgix.net/images/8361a762afe2ef8252bdf27771f7bb1d.jpeg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/942c302b289cfee3d01187ed8ec66127.jpeg?fit=crop&h=600&w=600
1810,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik,Bote 390 g,"3,95 €",,https://prod-mercadona.imgix.net/images/6ed9a1718561f766e2b232f3f88b1c92.jpeg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/2f8dc8deb63a2e5bd1f916fc4291db89.jpeg?fit=crop&h=300&w=300
1811,Cacao soluble y chocolate a la taza,Cacao soluble cero ColaCao,Bote 325 g,"4,39 €",,https://prod-mercadona.imgix.net/images/1c281a93ccf189d6d0b48c143c0748d7.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/20634aacefc16d673b7ed64f559f98f1.jpg?fit=crop&h=600&w=600
1812,Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original,Bote 760 g,"5,99 €","5,99 €",https://prod-mercadona.imgix.net/images/5b4b97d32121b70c073129d07dbaab24.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/2e21709f0d67315cc0fe94e0a54afcc4.jpg?fit=crop&h=600&w=600
1813,Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original,Bote 383 g,"4,39 €",,https://prod-mercadona.imgix.net/images/22cdf053d37e905dbd4b4a3ae6d59b58.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/462fc9472520b2a8873cb4897ed74142.jpg?fit=crop&h=600&w=600
1814,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Hacendado,Bote 500 g,"2,70 €",,https://prod-mercadona.imgix.net/images/efed6c0c170f71ece9904f933fab0910.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/2521074eb7712df5e6becf9c68f1a553.jpg?fit=crop&h=600&w=600
1815,Cacao soluble y chocolate a la taza,Cacao soluble Hacendado,Bote 1 kg,"4,20 €",,https://prod-mercadona.imgix.net/images/4c112408e7f9feaf9c19dbd726f4e66d.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/480cd8d8163f3dea742679a4bb38a9eb.jpg?fit=crop&h=600&w=600
1816,Cacao soluble y chocolate a la taza,Cacao soluble Hacendado,Bote 480 g,"2,60 €",,https://prod-mercadona.imgix.net/images/c93edeb1e5504700adcb147abf735593.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8c36f9129cb14a13d1dbf97212dfbd0c.jpg?fit=crop&h=300&w=300
1817,Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original,"Caja 2,5 kg","16,99 €",,https://prod-mercadona.imgix.net/images/441206ac0fbea25b2471a5dd4bc33b46.jpg?fit=crop&h=300&w=300,
1818,Cacao soluble y chocolate a la taza,Cacao soluble 0% azúcares añadidos Hacendado,Bote 450 g,"4,05 €",,https://prod-mercadona.imgix.net/images/ee552d5fb874107f51bbdbe60528b9c1.jpg?fit=crop&h=300&w=300,
1819,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik,"Caja 2,7 kg","13,89 €","13,89 €",https://prod-mercadona.imgix.net/images/52970231ca2855803ef838e3295b947a.jpg?fit=crop&h=300&w=300,
1820,Cacao soluble y chocolate a la taza,Cacao soluble en sobres Hacendado,Caja 6 sobres (108 g),"1,40 €",,https://prod-mercadona.imgix.net/images/0e237b5ad4995ea4dd126339c636169b.jpg?fit=crop&h=300&w=300,
1821,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Hacendado,Caja 1 kg,"4,05 €",,https://prod-mercadona.imgix.net/images/1e1ff45672b1ea564048428bcdb34f20.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/09d36de2d3df16caf5097b739df83825.jpg?fit=crop&h=300&w=300
1822,Cacao soluble y chocolate a la taza,Cacao puro en polvo La Chocolatera,Bote 265 g,"4,15 €",,https://prod-mercadona.imgix.net/images/94188bdf66094f6583107e3bbbb1f22c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/a8d729f246b627c7b6e4fdbaa2fb9da5.jpg?fit=crop&h=300&w=300
1823,Cacao soluble y chocolate a la taza,Cacao en polvo a la taza Valor,Paquete 500 g,"3,75 €",,https://prod-mercadona.imgix.net/images/a0392e5bf2054011a51b3fb0853aea93.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/f27b8db51504aa400001c4f89db3b32c.jpg?fit=crop&h=300&w=300
1824,Cacao soluble y chocolate a la taza,Chocolate líquido a la taza Hacendado,Brick 1 L,"2,35 €",,https://prod-mercadona.imgix.net/images/ba0a4a3958ff462e8b171ef08f6dce66.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/e4ac1fc00b23f3cf83c837018dcc13c9.jpg?fit=crop&h=300&w=300
1825,Cacao soluble y chocolate a la taza,Chocolate para hacer a la taza Valor,Tableta 300 g,"4,50 €",,https://prod-mercadona.imgix.net/images/3ae15526de0621c0e743f22f0109d474.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/ce40b497a93d582e4070f9564862c0b7.jpg?fit=crop&h=300&w=300
1826,Cacao soluble y chocolate a la taza,Cacao en polvo a la taza Hacendado,Paquete 400 g,"1,70 €",,https://prod-mercadona.imgix.net/images/643485cd873b4a4aa8d9c5eb6396b934.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/ed1546456d2f8c371fc6ea3c9c54a70b.jpg?fit=crop&h=600&w=600
1827,Té e infusiones,Té verde Hacendado,Caja 20 bolsitas (30 g),"0,75 €",,https://prod-mercadona.imgix.net/images/d4d5d098f5dce80ae9b9fa2e72fade52.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/899f8ef5a5b963e6ab3dc1ab10d293ea.jpg?fit=crop&h=600&w=600
1828,Té e infusiones,Té rojo Hacendado,Caja 20 bolsitas (40 g),"1,15 €",,https://prod-mercadona.imgix.net/images/195e55e4f452f92c4fed5b71586472bf.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/89f99646a5dd5bea74ccf2aa69a77c4d.jpg?fit=crop&h=600&w=600
1829,Té e infusiones,Té Chai Hacendado,Caja 20 bolsitas (40 g),"1,40 €",,https://prod-mercadona.imgix.net/images/01553faca744a8bd9317002b6591da2f.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/93c6939896d32ef9c4e76638ad68c752.jpg?fit=crop&h=300&w=300
1830,Té e infusiones,Té negro PG tips,Caja 40 bolsitas (116 g),"2,60 €",,https://prod-mercadona.imgix.net/images/c955e8cb39503008360e756b1089b4c6.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/576690dc13f5ae5f5c6a5e594c20ddd7.jpg?fit=crop&h=300&w=300
1831,Té e infusiones,Té negro con canela Hacendado,Caja 20 bolsitas (30 g),"1,40 €",,https://prod-mercadona.imgix.net/images/0f79bda7b73f67dfa7c085ba0119ae66.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/713b0702a28989745238943f8a3a4dde.jpg?fit=crop&h=300&w=300
1832,Té e infusiones,Té Matcha en polvo Hacendado,Caja 10 sobres (15 g),"3,20 €",,https://prod-mercadona.imgix.net/images/b199eacac1ebb86d45fcf69adb8256cf.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/9da363d7a930b89b576d9f47c4d83709.jpg?fit=crop&h=600&w=600
1833,Té e infusiones,Té negro Hacendado,Caja 20 bolsitas (35 g),"0,85 €",,https://prod-mercadona.imgix.net/images/0cbcccb5290289a135ca33ace366a065.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/de807ce6f037bdfd9e2b6f367cd2e21d.jpg?fit=crop&h=600&w=600
1834,Té e infusiones,Té verde con hierbabuena Hacendado,Caja 20 bolsitas (40 g),"1,35 €",,https://prod-mercadona.imgix.net/images/c8129414a45cf317929151c3d6bfa04e.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/f098d1882717c9292aeab0a89e87a0e5.jpg?fit=crop&h=300&w=300
1835,Té e infusiones,Infusión Manzanilla Hacendado,Caja 20 bolsitas (27 g),"0,55 €",,https://prod-mercadona.imgix.net/images/291a4a9e5a6ca2ed9919e25b61630190.jpg?fit=crop&h=300&w=300,
1836,Té e infusiones,Infusión Menta Poleo Hacendado,Caja 20 bolsitas (30 g),"0,70 €",,https://prod-mercadona.imgix.net/images/8bb8aa8339111faac81b70cadcd8ca7e.jpg?fit=crop&h=300&w=300,
1837,Té e infusiones,Infusión Tila Hacendado,Caja 20 bolsitas (24 g),"0,85 €",,https://prod-mercadona.imgix.net/images/4843ebb4d3eb34d681e7ec7d7f68f35c.jpg?fit=crop&h=300&w=300,
1838,Té e infusiones,Infusión Cola de caballo Hacendado,Caja 20 bolsitas (30 g),"1,20 €",,https://prod-mercadona.imgix.net/images/d8b93a8489a4bdd323bc36aec4505ced.jpg?fit=crop&h=300&w=300,
1839,Té e infusiones,Infusión Manzanilla con anís Hacendado,Caja 20 bolsitas (26 g),"0,85 €",,https://prod-mercadona.imgix.net/images/208093ce5f165589d7019dfd2f8b9033.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/26ecd354ed353bba41aab0a1534810ba.jpg?fit=crop&h=300&w=300
1840,Té e infusiones,Infusión Relax Hacendado,Caja 20 bolsitas (30 g),"1,05 €",,https://prod-mercadona.imgix.net/images/8c736fa698b37b4937f6ffae448ee653.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6d403cfb39de57b4a1108d4b4ca5f152.jpg?fit=crop&h=300&w=300
1841,Té e infusiones,Infusión Laxsen sabor menta Hacendado,Caja 20 bolsitas (30 g),"1,05 €",,https://prod-mercadona.imgix.net/images/f98929d515ff98881c54675f7bf6a42e.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/1dfb49af3f04f45369c41d132029f02c.jpg?fit=crop&h=600&w=600
1842,Té e infusiones,Infusión Tomillo Hacendado,Caja 20 bolsitas (24 g),"1,05 €",,https://prod-mercadona.imgix.net/images/f68201af60762bebdab841889fb51fd1.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/4ff6143bba3382c87574043d9dedf78f.jpg?fit=crop&h=300&w=300
1843,Té e infusiones,Infusión Dormir Hacendado,Caja 20 bolsitas (30 g),"1,05 €",,https://prod-mercadona.imgix.net/images/7250f111d492a028debc378bed3d7687.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/e765e5f0efa66d1a78c649ed15e7e8bb.jpg?fit=crop&h=300&w=300
1844,Té e infusiones,Infusión Rooibos cítricos Hacendado,Caja 20 bolsitas (40 g),"1,15 €",,https://prod-mercadona.imgix.net/images/279c2150fbf57ab28f8cc7f595e87338.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/7e6f645a3d6d9f2055c57e4b1b117c21.jpg?fit=crop&h=300&w=300
1845,Té e infusiones,Infusión Digest Hacendado,Caja 20 bolsitas (40 g),"1,05 €",,https://prod-mercadona.imgix.net/images/3563cdcc7269de0c86cb6fc2580f7e4a.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/881d462a02b09167c8b6a1154a0f7d51.jpg?fit=crop&h=600&w=600
1846,Té e infusiones,Infusión frutos rojos Hacendado,Caja 20 bolsitas (40 g),"1,40 €",,https://prod-mercadona.imgix.net/images/04fcd2099fb01736a93ad376ca983371.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/5bbd689707806b29042f4aa2722169ab.jpg?fit=crop&h=600&w=600
1847,Té e infusiones,Infusión Respir Hacendado,Caja 20 bolsitas (30 g),"1,40 €",,https://prod-mercadona.imgix.net/images/6b4d223c349149885de5401e1fa784a5.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6649c7fd7f5358e191e25b8c2cde8dd7.jpg?fit=crop&h=600&w=600
1848,Té e infusiones,Infusión Jengibre Hacendado,Caja 20 bolsitas (40 g),"1,35 €",,https://prod-mercadona.imgix.net/images/5c5c1f33be0d4bc7a6c8c0cea9cddeac.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/799fa4a9e664212277204265924254ee.jpg?fit=crop&h=600&w=600
1849,Té e infusiones,Infusión Manzanilla sabor a miel Hacendado,Caja 20 bolsitas (26 g),"1,15 €",,https://prod-mercadona.imgix.net/images/7b7f93c9e2318336d4ccaa99fa901558.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/e2e9305fd4d95dc0e57f0e3d0dcb2441.jpg?fit=crop&h=600&w=600
1850,Té e infusiones,Infusión Cúrcuma Hacendado con manzana y canela,Caja 20 bolsitas (34 g),"1,35 €",,https://prod-mercadona.imgix.net/images/65113e18716ed3fe14047954e7a65074.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/3210fe934b88aa700ac5591fda777e62.jpg?fit=crop&h=600&w=600
1851,Té e infusiones,Infusión quema grasas Hacendado,Caja 20 bolsitas (30 g),"1,05 €",,https://prod-mercadona.imgix.net/images/2fb3bcf62eb57d0265eaecb72bb74f3e.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/7f8a7c970c9061a4cb85e058c1bf30aa.jpg?fit=crop&h=300&w=300
1852,Té e infusiones,Infusión Hinojo Hacendado,Caja 20 bolsitas (40 g),"1,05 €",,https://prod-mercadona.imgix.net/images/e65ea2c7ac20a0960c9d26b0225b581d.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/0bfeab67fa8c6d21c38f8892a8de27bb.jpg?fit=crop&h=600&w=600
1853,Té e infusiones,Infusión manzana y canela Hacendado,Caja 20 bolsitas (40 g),"1,40 €",,https://prod-mercadona.imgix.net/images/3c4ceddb760c0ddd8c120549542cb444.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/1abff49145332c8ae380114a410d6da5.jpg?fit=crop&h=300&w=300
1854,Té e infusiones,Infusión Yerba Mate Amanda,Paquete 500 g,"2,85 €",,https://prod-mercadona.imgix.net/images/918c48fa52a47adf1daed213a8c6e38c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8eade3d1438f11ab5783fffedb96e0d5.jpg?fit=crop&h=600&w=600
1855,Azúcar y edulcorante,Azúcar blanco Hacendado,Paquete 1 kg,"1,05 €","1,05 €",https://prod-mercadona.imgix.net/images/782bc97fd2960e24b4505e25b384a2d4.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/b73bf702a244afd95754258d08a6a7bd.jpg?fit=crop&h=600&w=600
1856,Azúcar y edulcorante,Azúcar blanco en sobres Hacendado,Caja 50 sticks (350 g),"1,55 €",,https://prod-mercadona.imgix.net/images/86a786bc3c1d1538701f5d2397255508.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/2cb05aab2a68c795b515015f0c59464f.jpg?fit=crop&h=300&w=300
1857,Azúcar y edulcorante,Azúcar moreno de caña Hacendado,Paquete 1 kg,"1,85 €",,https://prod-mercadona.imgix.net/images/feede3851164a6adf1969b62beaacb36.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/adc0ecaef38fe30b19d968a05a5d3f79.jpg?fit=crop&h=600&w=600
1858,Azúcar y edulcorante,Azúcar moreno de caña en sobres Hacendado,Caja 50 sobres (350 g),"1,60 €",,https://prod-mercadona.imgix.net/images/4a853663e8a2e382621dac9f8eb7d4dd.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/4367a75a77192bcab027a8507f1fc6cb.jpg?fit=crop&h=300&w=300
